player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Allan Tchaptchet,fr FRA,DF,Southampton,18,2001,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Nathan Tella,eng ENG,"FW,MF",Southampton,21,1999,18.0,7.0,745.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24,1.8,1.8,0.8,0.22,0.09,0.31,0.22,0.31,8.3,15.0,7.0,0.0,46.7,1.81,0.85,0.07,0.14,0.12,-0.8,-0.8,107.0,146.0,73.3,1677.0,313.0,60.0,74.0,81.1,33.0,41.0,80.5,9.0,14.0,64.3,0.2,6.0,4.0,8.0,4.0,6.0,143.0,3.0,0.0,0.0,35.0,3.0,12.0,0.0,0.0,0.0,0.0,112.0,11.0,23.0,35.0,98.0,8.0,1.0,1.0,0.0,1.0,6.0,9.0,19.0,2.3,10.0,0.0,3.0,0.0,6.0,2.0,0.24,1.0,0.0,0.0,0.0,1.0,0.0,12.0,8.0,1.0,5.0,6.0,5.0,15.0,33.3,10.0,222.0,56.0,25.2,32.0,107.0,83.0,13.0,0.0,0.0,13.0,9.0,5.0,0.0,291.0,1.0,35.0,142.0,144.0,25.0,288.0,16.0,25.0,64.0,17.0,0.0,219.0,1191.0,645.0,32.0,12.0,7.0,314.0,182.0,58.0,32.0,27.0,0.0,16.0,24.0,5.0,1.0,0.0,0.0,58.0,3.0,18.0,14.3
Alex Telles,br BRA,DF,Manchester Utd,27,1992,9.0,8.0,690.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,0.2,0.2,1.1,0.02,0.15,0.17,0.02,0.17,7.7,5.0,1.0,0.0,20.0,0.65,0.13,0.0,0.0,0.04,-0.2,-0.2,459.0,570.0,80.5,7690.0,3146.0,235.0,250.0,94.0,168.0,198.0,84.8,43.0,104.0,41.3,0.9,12.0,35.0,14.0,2.0,50.0,464.0,106.0,7.0,0.0,52.0,15.0,27.0,28.0,4.0,20.0,0.0,345.0,88.0,137.0,446.0,31.0,15.0,71.0,0.0,1.0,5.0,12.0,6.0,21.0,2.74,9.0,9.0,0.0,2.0,1.0,3.0,0.39,2.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,10.0,2.0,0.0,5.0,14.0,35.7,9.0,68.0,22.0,32.4,38.0,20.0,10.0,11.0,1.0,0.0,10.0,12.0,27.0,0.0,652.0,29.0,167.0,315.0,200.0,3.0,547.0,3.0,6.0,50.0,3.0,0.0,366.0,1789.0,1111.0,47.0,11.0,1.0,455.0,414.0,91.0,4.0,8.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,59.0,11.0,10.0,52.4
Kenny Tete,nl NED,DF,Fulham,24,1995,22.0,18.0,1481.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,1.6,0.01,0.1,0.11,0.01,0.11,16.5,7.0,2.0,0.0,28.6,0.43,0.12,0.0,0.0,0.03,-0.2,-0.2,642.0,863.0,74.4,11784.0,4782.0,282.0,335.0,84.2,267.0,340.0,78.5,77.0,129.0,59.7,-0.6,17.0,35.0,25.0,19.0,54.0,739.0,124.0,7.0,0.0,120.0,15.0,61.0,0.0,0.0,0.0,0.0,471.0,182.0,210.0,33.0,661.0,37.0,117.0,4.0,2.0,18.0,28.0,54.0,30.0,1.82,29.0,0.0,0.0,0.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,58.0,29.0,33.0,18.0,7.0,15.0,26.0,57.7,11.0,250.0,79.0,31.6,121.0,89.0,40.0,30.0,5.0,0.0,25.0,29.0,61.0,0.0,1091.0,64.0,369.0,484.0,295.0,20.0,969.0,8.0,19.0,42.1,9.0,3.0,634.0,3264.0,1649.0,74.0,24.0,3.0,687.0,609.0,88.6,19.0,7.0,0.0,29.0,18.0,2.0,0.0,1.0,0.0,151.0,27.0,24.0,52.9
William Thomas Fish,eng ENG,DF,Manchester Utd,17,2003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Luke Thomas,eng ENG,DF,Leicester City,19,2001,14.0,12.0,969.0,1.0,0.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,0.3,0.3,0.2,0.03,0.02,0.05,0.03,0.05,10.8,8.0,3.0,0.0,37.5,0.74,0.28,0.13,0.33,0.04,0.7,0.7,359.0,484.0,74.2,5636.0,1957.0,205.0,240.0,85.4,126.0,166.0,75.9,22.0,54.0,40.7,-0.2,5.0,22.0,7.0,2.0,28.0,403.0,81.0,7.0,1.0,72.0,5.0,8.0,0.0,0.0,0.0,0.0,291.0,96.0,97.0,318.0,46.0,35.0,74.0,2.0,1.0,12.0,16.0,19.0,14.0,1.3,11.0,0.0,0.0,1.0,1.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,11.0,4.0,8.0,6.0,13.0,46.2,7.0,194.0,59.0,30.4,75.0,80.0,39.0,28.0,3.0,0.0,25.0,16.0,26.0,0.0,629.0,33.0,152.0,301.0,201.0,17.0,551.0,10.0,17.0,58.8,10.0,1.0,356.0,1396.0,639.0,31.0,5.0,4.0,429.0,359.0,83.7,14.0,13.0,0.0,10.0,16.0,0.0,1.0,0.0,0.0,82.0,18.0,27.0,40.0
Youri Tielemans,be BEL,MF,Leicester City,23,1997,38.0,37.0,3357.0,6.0,4.0,2.0,2.0,6.0,0.0,0.16,0.11,0.27,0.11,0.21,4.5,3.0,3.3,0.12,0.09,0.21,0.08,0.17,37.3,47.0,18.0,4.0,38.3,1.26,0.48,0.09,0.22,0.06,1.5,1.0,2011.0,2559.0,78.6,38768.0,9963.0,788.0,893.0,88.2,910.0,1049.0,86.7,282.0,538.0,52.4,0.7,48.0,212.0,43.0,4.0,206.0,2377.0,182.0,72.0,7.0,323.0,93.0,45.0,97.0,33.0,33.0,8.0,1846.0,233.0,480.0,493.0,1955.0,56.0,12.0,13.0,9.0,49.0,81.0,55.0,109.0,2.92,83.0,12.0,2.0,4.0,4.0,16.0,0.43,14.0,0.0,0.0,0.0,1.0,0.0,77.0,56.0,31.0,30.0,16.0,27.0,95.0,28.4,68.0,505.0,182.0,36.0,162.0,245.0,98.0,57.0,11.0,0.0,46.0,36.0,29.0,0.0,2925.0,57.0,615.0,1695.0,777.0,43.0,2751.0,40.0,57.0,70.2,45.0,7.0,1881.0,7481.0,4300.0,168.0,50.0,9.0,2230.0,2097.0,94.0,29.0,47.0,0.0,37.0,55.0,0.0,0.0,0.0,0.0,412.0,37.0,35.0,51.4
Kieran Tierney,sct SCO,DF,Arsenal,23,1997,27.0,26.0,2299.0,1.0,3.0,0.0,0.0,4.0,0.0,0.04,0.12,0.16,0.04,0.16,0.4,0.4,4.1,0.02,0.16,0.17,0.02,0.17,25.5,15.0,3.0,0.0,20.0,0.59,0.12,0.07,0.33,0.03,0.6,0.6,1136.0,1490.0,76.2,20866.0,6069.0,480.0,550.0,87.3,521.0,625.0,83.4,127.0,271.0,46.9,-1.1,33.0,56.0,34.0,14.0,98.0,1264.0,226.0,18.0,1.0,137.0,27.0,101.0,0.0,0.0,0.0,0.0,918.0,273.0,299.0,1055.0,156.0,58.0,208.0,1.0,3.0,32.0,21.0,58.0,58.0,2.27,46.0,2.0,5.0,1.0,4.0,7.0,0.27,3.0,0.0,2.0,0.0,2.0,0.0,29.0,17.0,8.0,13.0,8.0,9.0,28.0,32.1,19.0,197.0,65.0,33.0,69.0,80.0,48.0,50.0,11.0,0.0,39.0,20.0,77.0,0.0,1739.0,111.0,526.0,703.0,628.0,52.0,1516.0,22.0,42.0,52.4,24.0,1.0,1092.0,5422.0,3356.0,150.0,49.0,20.0,1242.0,1110.0,89.4,20.0,16.0,0.0,14.0,18.0,0.0,1.0,0.0,0.0,211.0,19.0,45.0,29.7
James Tomkins,eng ENG,DF,Crystal Palace,31,1989,8.0,6.0,553.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.03,0.01,0.04,0.03,0.04,6.1,2.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.09,-0.2,-0.2,129.0,164.0,78.7,2909.0,907.0,32.0,36.0,88.9,67.0,72.0,93.1,29.0,52.0,55.8,-0.1,1.0,12.0,0.0,0.0,4.0,158.0,6.0,6.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,101.0,12.0,51.0,21.0,126.0,14.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,0.49,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,5.0,6.0,83.3,1.0,39.0,11.0,28.2,30.0,9.0,0.0,8.0,3.0,0.0,5.0,5.0,52.0,0.0,235.0,61.0,160.0,74.0,6.0,6.0,229.0,0.0,0.0,0.0,0.0,0.0,99.0,367.0,207.0,4.0,0.0,0.0,120.0,113.0,94.2,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,41.0,14.0,10.0,58.3
Fikayo Tomori,eng ENG,DF,Chelsea,22,1997,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,93.1,574.0,161.0,6.0,6.0,100.0,17.0,18.0,94.4,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,100.0,0.0,3.0,1.0,33.3,3.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,8.0,0.0,41.0,19.0,36.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,21.0,90.0,38.0,0.0,0.0,0.0,21.0,21.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Ferrán Torres,es ESP,"FW,MF",Manchester City,20,2000,24.0,15.0,1306.0,7.0,2.0,0.0,0.0,1.0,0.0,0.48,0.14,0.62,0.48,0.62,5.4,5.4,1.9,0.37,0.13,0.5,0.37,0.5,14.5,36.0,14.0,0.0,38.9,2.48,0.96,0.19,0.5,0.15,1.6,1.6,360.0,442.0,81.4,5793.0,1046.0,189.0,217.0,87.1,138.0,158.0,87.3,22.0,48.0,45.8,0.1,18.0,16.0,15.0,2.0,34.0,423.0,19.0,4.0,2.0,70.0,11.0,28.0,11.0,5.0,6.0,0.0,346.0,48.0,48.0,26.0,393.0,10.0,2.0,3.0,0.0,8.0,11.0,12.0,40.0,2.76,25.0,2.0,6.0,1.0,5.0,6.0,0.41,3.0,0.0,1.0,0.0,2.0,0.0,15.0,8.0,6.0,6.0,3.0,7.0,22.0,31.8,15.0,217.0,66.0,30.4,37.0,93.0,87.0,17.0,1.0,0.0,16.0,7.0,6.0,0.0,620.0,11.0,54.0,220.0,387.0,70.0,602.0,19.0,44.0,43.2,20.0,0.0,467.0,2278.0,1208.0,73.0,17.0,14.0,652.0,478.0,73.3,18.0,30.0,0.0,16.0,17.0,5.0,1.0,0.0,0.0,66.0,13.0,23.0,36.1
Cenk Tosun,tr TUR,FW,Everton,29,1991,5.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,151.0,14.0,4.0,4.0,100.0,3.0,3.0,100.0,1.0,2.0,50.0,-0.1,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.75,2.0,0.0,0.0,0.0,0.0,1.0,1.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,5.0,10.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,15.0,1.0,2.0,1.0,22.0,13.0,59.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
Andros Townsend,eng ENG,"MF,FW",Crystal Palace,29,1991,34.0,25.0,2258.0,1.0,5.0,0.0,0.0,0.0,0.0,0.04,0.2,0.24,0.04,0.24,2.3,2.3,3.7,0.09,0.15,0.24,0.09,0.24,25.1,36.0,11.0,4.0,30.6,1.43,0.44,0.03,0.09,0.06,-1.3,-1.3,587.0,864.0,67.9,10358.0,3963.0,299.0,354.0,84.5,180.0,243.0,74.1,85.0,207.0,41.1,1.3,39.0,42.0,40.0,20.0,75.0,765.0,99.0,36.0,2.0,158.0,55.0,89.0,55.0,29.0,12.0,9.0,521.0,101.0,242.0,607.0,222.0,22.0,6.0,2.0,6.0,21.0,22.0,47.0,66.0,2.63,36.0,17.0,7.0,0.0,3.0,7.0,0.28,5.0,2.0,0.0,0.0,0.0,0.0,69.0,36.0,39.0,20.0,10.0,26.0,92.0,28.3,66.0,533.0,134.0,25.1,242.0,201.0,90.0,61.0,2.0,0.0,59.0,48.0,12.0,0.0,1226.0,28.0,273.0,576.0,533.0,35.0,1136.0,44.0,68.0,64.7,47.0,0.0,853.0,6131.0,3344.0,141.0,64.0,11.0,932.0,715.0,76.7,37.0,59.0,0.0,28.0,54.0,2.0,0.0,0.0,0.0,203.0,5.0,24.0,17.2
Conor Townsend,eng ENG,DF,West Brom,27,1993,25.0,25.0,2234.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,1.0,1.0,2.1,0.04,0.09,0.13,0.04,0.13,24.8,11.0,4.0,2.0,36.4,0.44,0.16,0.0,0.0,0.09,-1.0,-1.0,881.0,1176.0,74.9,16373.0,7926.0,371.0,418.0,88.8,405.0,508.0,79.7,94.0,216.0,43.5,-0.1,22.0,78.0,25.0,15.0,118.0,947.0,229.0,18.0,0.0,152.0,20.0,52.0,1.0,0.0,0.0,0.0,593.0,222.0,361.0,793.0,80.0,60.0,210.0,1.0,4.0,26.0,27.0,31.0,39.0,1.57,31.0,3.0,0.0,3.0,1.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,56.0,32.0,37.0,14.0,5.0,31.0,54.0,57.4,23.0,272.0,93.0,34.2,130.0,102.0,40.0,45.0,16.0,2.0,29.0,40.0,65.0,1.0,1450.0,111.0,464.0,700.0,352.0,29.0,1221.0,12.0,26.0,46.2,12.0,1.0,736.0,3398.0,2011.0,70.0,17.0,5.0,884.0,797.0,90.2,28.0,17.0,0.0,15.0,25.0,2.0,0.0,2.0,0.0,187.0,45.0,35.0,56.3
Adama Traoré,es ESP,FW,Wolves,24,1996,37.0,28.0,2649.0,2.0,2.0,0.0,0.0,4.0,0.0,0.07,0.07,0.14,0.07,0.14,2.2,2.2,5.4,0.08,0.18,0.26,0.08,0.26,29.4,43.0,13.0,0.0,30.2,1.46,0.44,0.05,0.15,0.05,-0.2,-0.2,579.0,878.0,65.9,9468.0,2410.0,298.0,384.0,77.6,211.0,312.0,67.6,52.0,103.0,50.5,-3.4,56.0,43.0,26.0,16.0,63.0,853.0,25.0,1.0,2.0,225.0,18.0,119.0,0.0,0.0,0.0,0.0,506.0,161.0,211.0,92.0,651.0,33.0,23.0,8.0,2.0,25.0,24.0,67.0,113.0,3.84,74.0,0.0,21.0,3.0,13.0,6.0,0.2,3.0,0.0,1.0,1.0,1.0,0.0,32.0,23.0,15.0,12.0,5.0,9.0,20.0,45.0,11.0,345.0,107.0,31.0,78.0,184.0,83.0,28.0,2.0,0.0,26.0,11.0,16.0,1.0,1317.0,20.0,133.0,672.0,681.0,117.0,1293.0,160.0,214.0,74.8,173.0,5.0,1143.0,8595.0,5679.0,306.0,86.0,60.0,1439.0,1022.0,71.0,84.0,86.0,0.0,47.0,86.0,7.0,1.0,0.0,0.0,162.0,78.0,75.0,51.0
Bertrand Traoré,bf BFA,FW,Aston Villa,24,1995,36.0,29.0,2317.0,7.0,6.0,0.0,0.0,1.0,0.0,0.27,0.23,0.5,0.27,0.5,6.4,6.4,3.2,0.25,0.12,0.37,0.25,0.37,25.7,65.0,23.0,2.0,35.4,2.52,0.89,0.11,0.3,0.1,0.6,0.6,566.0,796.0,71.1,10852.0,2636.0,247.0,304.0,81.3,214.0,274.0,78.1,93.0,179.0,52.0,2.8,33.0,28.0,26.0,7.0,62.0,710.0,86.0,40.0,0.0,177.0,49.0,54.0,42.0,19.0,14.0,1.0,493.0,116.0,187.0,668.0,66.0,30.0,4.0,2.0,2.0,19.0,28.0,29.0,78.0,3.03,36.0,10.0,16.0,6.0,9.0,9.0,0.35,6.0,1.0,0.0,0.0,1.0,0.0,26.0,9.0,9.0,8.0,9.0,9.0,39.0,23.1,30.0,389.0,74.0,19.0,106.0,157.0,126.0,26.0,1.0,0.0,25.0,23.0,16.0,0.0,1124.0,26.0,147.0,463.0,584.0,106.0,1046.0,51.0,97.0,52.6,57.0,8.0,762.0,3871.0,1833.0,97.0,25.0,14.0,1047.0,772.0,73.7,51.0,35.0,0.0,31.0,40.0,7.0,1.0,0.0,0.0,152.0,31.0,37.0,45.6
Trézéguet,eg EGY,FW,Aston Villa,25,1994,21.0,12.0,1166.0,2.0,1.0,0.0,0.0,0.0,0.0,0.15,0.08,0.23,0.15,0.23,3.8,3.8,2.0,0.29,0.15,0.45,0.29,0.45,13.0,35.0,12.0,0.0,34.3,2.7,0.93,0.06,0.17,0.12,-1.8,-1.8,228.0,328.0,69.5,3782.0,1102.0,107.0,140.0,76.4,87.0,120.0,72.5,23.0,42.0,54.8,-1.0,12.0,22.0,6.0,3.0,28.0,326.0,2.0,0.0,2.0,71.0,7.0,24.0,1.0,1.0,0.0,0.0,206.0,50.0,72.0,27.0,253.0,23.0,1.0,2.0,2.0,9.0,11.0,13.0,32.0,2.47,21.0,0.0,3.0,4.0,4.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,13.0,12.0,7.0,11.0,38.0,28.9,27.0,304.0,67.0,22.0,91.0,119.0,94.0,27.0,1.0,0.0,26.0,11.0,16.0,0.0,519.0,19.0,103.0,203.0,260.0,74.0,517.0,26.0,38.0,68.4,28.0,3.0,342.0,1933.0,1173.0,63.0,20.0,14.0,524.0,327.0,62.4,27.0,13.0,0.0,39.0,20.0,4.0,1.0,0.0,0.0,87.0,29.0,45.0,39.2
Leandro Trossard,be BEL,"FW,MF",Brighton,25,1994,35.0,30.0,2607.0,5.0,5.0,0.0,0.0,2.0,0.0,0.17,0.17,0.35,0.17,0.35,5.1,5.1,4.3,0.18,0.15,0.32,0.18,0.32,29.0,58.0,23.0,2.0,39.7,2.0,0.79,0.09,0.22,0.09,-0.1,-0.1,813.0,1085.0,74.9,15607.0,4328.0,344.0,429.0,80.2,336.0,410.0,82.0,114.0,175.0,65.1,0.7,46.0,79.0,64.0,15.0,124.0,1017.0,68.0,22.0,5.0,185.0,50.0,64.0,33.0,7.0,17.0,2.0,698.0,195.0,192.0,244.0,803.0,19.0,7.0,6.0,7.0,17.0,44.0,50.0,100.0,3.45,73.0,9.0,5.0,6.0,4.0,11.0,0.38,7.0,1.0,1.0,1.0,0.0,0.0,27.0,20.0,7.0,16.0,4.0,6.0,31.0,19.4,25.0,425.0,131.0,30.8,104.0,173.0,148.0,41.0,4.0,0.0,37.0,24.0,5.0,0.0,1421.0,8.0,146.0,607.0,788.0,133.0,1357.0,42.0,68.0,61.8,45.0,3.0,1106.0,6423.0,3212.0,166.0,55.0,21.0,1398.0,1026.0,73.4,55.0,69.0,0.0,28.0,32.0,6.0,0.0,0.0,0.0,202.0,6.0,28.0,17.6
Kostas Tsimikas,gr GRE,"DF,FW",Liverpool,24,1996,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,118.0,0.0,4.0,4.0,100.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,75.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,12.0,2.0,0.0,0.0,11.0,8.0,72.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Axel Tuanzebe,eng ENG,DF,Manchester Utd,22,1997,9.0,4.0,404.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,263.0,89.7,4763.0,1047.0,76.0,81.0,93.8,123.0,132.0,93.2,35.0,43.0,81.4,0.0,0.0,9.0,0.0,0.0,10.0,253.0,10.0,4.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,218.0,25.0,20.0,31.0,213.0,11.0,6.0,1.0,1.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,4.0,1.0,6.0,8.0,75.0,2.0,58.0,16.0,27.6,36.0,19.0,3.0,14.0,7.0,0.0,7.0,4.0,19.0,1.0,316.0,52.0,170.0,143.0,18.0,0.0,306.0,0.0,2.0,0.0,0.0,0.0,192.0,1069.0,472.0,21.0,2.0,0.0,210.0,207.0,98.6,3.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,45.0,6.0,7.0,46.2
