player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
William Saliba,fr FRA,DF,Nice,19,2001,20.0,20.0,1800.0,1.0,0.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,0.6,0.6,0.0,0.03,0.0,0.03,0.03,0.03,20.0,6.0,1.0,0.0,16.7,0.3,0.05,0.17,1.0,0.1,0.4,0.4,1331.0,1438.0,92.6,28827.0,8807.0,365.0,383.0,95.3,708.0,731.0,96.9,253.0,309.0,81.9,0.0,2.0,91.0,2.0,0.0,83.0,1403.0,35.0,32.0,1.0,144.0,54.0,0.0,0.0,0.0,0.0,0.0,1235.0,87.0,116.0,108.0,1286.0,25.0,3.0,2.0,3.0,12.0,23.0,12.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,9.0,3.0,0.0,4.0,6.0,66.7,2.0,105.0,44.0,41.9,62.0,40.0,3.0,28.0,19.0,0.0,9.0,34.0,99.0,2.0,1611.0,280.0,948.0,795.0,32.0,8.0,1577.0,9.0,11.0,81.8,10.0,0.0,1217.0,9186.0,5964.0,108.0,13.0,0.0,1215.0,1199.0,98.7,5.0,4.0,0.0,16.0,10.0,0.0,0.0,1.0,0.0,191.0,35.0,22.0,61.4
Romain Salin,fr FRA,GK,Rennes,36,1984,15.0,15.0,1350.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,544.0,75.2,11984.0,7805.0,63.0,64.0,98.4,214.0,215.0,99.5,131.0,264.0,49.6,0.0,0.0,5.0,0.0,0.0,2.0,381.0,163.0,40.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,304.0,21.0,219.0,350.0,99.0,3.0,0.0,76.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,579.0,455.0,576.0,5.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,272.0,1354.0,756.0,0.0,0.0,0.0,246.0,245.0,99.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
Mama Samba Baldé,gw GNB,FW,Dijon,24,1995,29.0,24.0,2161.0,7.0,0.0,0.0,0.0,4.0,0.0,0.29,0.0,0.29,0.29,0.29,7.5,7.5,0.7,0.31,0.03,0.34,0.31,0.34,24.0,59.0,19.0,0.0,32.2,2.46,0.79,0.12,0.37,0.13,-0.5,-0.5,343.0,492.0,69.7,5026.0,887.0,199.0,266.0,74.8,101.0,135.0,74.8,23.0,39.0,59.0,-0.7,10.0,18.0,6.0,0.0,19.0,458.0,34.0,2.0,0.0,151.0,6.0,10.0,0.0,0.0,0.0,0.0,328.0,104.0,60.0,77.0,316.0,28.0,4.0,20.0,0.0,6.0,21.0,31.0,45.0,1.87,22.0,0.0,7.0,7.0,6.0,2.0,0.08,1.0,0.0,1.0,0.0,0.0,0.0,28.0,20.0,6.0,15.0,7.0,5.0,16.0,31.3,11.0,364.0,99.0,27.2,22.0,187.0,155.0,18.0,2.0,0.0,16.0,13.0,19.0,0.0,862.0,26.0,79.0,429.0,406.0,122.0,830.0,28.0,61.0,45.9,36.0,3.0,523.0,2038.0,1019.0,60.0,17.0,14.0,1221.0,611.0,50.0,91.0,62.0,0.0,38.0,40.0,16.0,1.0,0.0,0.0,104.0,67.0,112.0,37.4
Junior Sambia,fr FRA,"DF,MF",Montpellier,23,1996,36.0,26.0,2448.0,1.0,6.0,0.0,0.0,2.0,0.0,0.04,0.22,0.26,0.04,0.26,1.1,1.1,2.5,0.04,0.09,0.13,0.04,0.13,27.2,19.0,8.0,5.0,42.1,0.7,0.29,0.05,0.13,0.06,-0.1,-0.1,1035.0,1311.0,78.9,19082.0,8023.0,479.0,540.0,88.7,414.0,517.0,80.1,131.0,215.0,60.9,3.5,25.0,89.0,39.0,22.0,128.0,1054.0,257.0,11.0,5.0,140.0,43.0,61.0,7.0,3.0,4.0,0.0,758.0,286.0,267.0,154.0,868.0,32.0,238.0,1.0,1.0,25.0,45.0,31.0,65.0,2.39,50.0,2.0,3.0,1.0,9.0,13.0,0.48,10.0,1.0,0.0,0.0,2.0,0.0,53.0,35.0,25.0,21.0,7.0,25.0,39.0,64.1,14.0,288.0,95.0,33.0,109.0,119.0,60.0,45.0,14.0,0.0,31.0,34.0,61.0,0.0,1665.0,76.0,464.0,837.0,497.0,34.0,1407.0,41.0,84.0,48.8,45.0,5.0,1012.0,4993.0,3310.0,151.0,60.0,11.0,1132.0,1002.0,88.5,27.0,46.0,0.0,24.0,44.0,3.0,1.0,0.0,0.0,177.0,37.0,43.0,46.3
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,34,1986,30.0,10.0,1130.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.16,0.16,0.0,0.16,1.2,1.2,2.2,0.1,0.17,0.27,0.1,0.27,12.6,10.0,2.0,1.0,20.0,0.8,0.16,0.0,0.0,0.12,-1.2,-1.2,381.0,508.0,75.0,6429.0,1902.0,209.0,237.0,88.2,103.0,137.0,75.2,52.0,95.0,54.7,-0.2,27.0,30.0,10.0,7.0,33.0,444.0,64.0,29.0,2.0,82.0,29.0,32.0,31.0,20.0,9.0,0.0,339.0,61.0,108.0,87.0,402.0,11.0,1.0,5.0,3.0,8.0,8.0,23.0,31.0,2.47,16.0,14.0,0.0,0.0,1.0,3.0,0.24,2.0,1.0,0.0,0.0,0.0,0.0,14.0,9.0,6.0,6.0,2.0,7.0,29.0,24.1,22.0,196.0,51.0,26.0,63.0,92.0,41.0,12.0,1.0,0.0,11.0,8.0,2.0,0.0,613.0,10.0,92.0,307.0,256.0,27.0,556.0,14.0,19.0,73.7,14.0,1.0,414.0,2144.0,1160.0,64.0,18.0,1.0,587.0,442.0,75.3,19.0,27.0,0.0,14.0,24.0,0.0,0.0,0.0,0.0,72.0,3.0,17.0,15.0
Renato Sanches,pt POR,MF,Lille,22,1997,23.0,14.0,1270.0,1.0,3.0,0.0,0.0,4.0,0.0,0.07,0.21,0.28,0.07,0.28,2.3,2.3,1.6,0.16,0.11,0.28,0.16,0.28,14.1,21.0,3.0,2.0,14.3,1.49,0.21,0.05,0.33,0.11,-1.3,-1.3,822.0,988.0,83.2,17333.0,4141.0,331.0,369.0,89.7,305.0,353.0,86.4,167.0,229.0,72.9,1.4,18.0,102.0,11.0,1.0,96.0,930.0,58.0,26.0,8.0,114.0,63.0,19.0,27.0,9.0,10.0,6.0,736.0,75.0,177.0,97.0,869.0,10.0,5.0,2.0,7.0,23.0,29.0,13.0,41.0,2.91,24.0,8.0,4.0,2.0,3.0,9.0,0.64,5.0,1.0,2.0,1.0,0.0,0.0,19.0,12.0,4.0,12.0,3.0,6.0,29.0,20.7,23.0,234.0,65.0,27.8,55.0,123.0,56.0,18.0,2.0,0.0,16.0,17.0,9.0,0.0,1177.0,29.0,209.0,739.0,335.0,24.0,1122.0,38.0,58.0,65.5,40.0,3.0,936.0,4389.0,2729.0,118.0,32.0,13.0,1003.0,916.0,91.3,29.0,31.0,0.0,27.0,27.0,2.0,0.0,0.0,0.0,130.0,7.0,21.0,25.0
Morgan Sanson,fr FRA,MF,Marseille,25,1994,12.0,10.0,826.0,2.0,3.0,0.0,0.0,2.0,0.0,0.22,0.33,0.54,0.22,0.54,1.2,1.2,2.1,0.13,0.23,0.36,0.13,0.36,9.2,11.0,3.0,0.0,27.3,1.2,0.33,0.18,0.67,0.11,0.8,0.8,249.0,329.0,75.7,4038.0,1117.0,129.0,155.0,83.2,83.0,105.0,79.0,28.0,47.0,59.6,0.9,12.0,25.0,5.0,4.0,22.0,315.0,14.0,6.0,0.0,70.0,6.0,13.0,4.0,1.0,3.0,0.0,229.0,57.0,43.0,58.0,250.0,8.0,2.0,4.0,2.0,5.0,11.0,12.0,17.0,1.85,12.0,1.0,0.0,2.0,1.0,4.0,0.44,2.0,1.0,0.0,0.0,1.0,0.0,27.0,19.0,8.0,15.0,4.0,6.0,30.0,20.0,24.0,253.0,76.0,30.0,78.0,115.0,60.0,17.0,0.0,0.0,17.0,12.0,5.0,0.0,452.0,8.0,75.0,271.0,144.0,18.0,439.0,8.0,15.0,53.3,10.0,1.0,289.0,1711.0,914.0,43.0,11.0,1.0,420.0,310.0,73.8,23.0,23.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,57.0,9.0,13.0,40.9
Baptiste Santamaria,fr FRA,MF,Angers,25,1995,3.0,3.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.12,0.04,0.16,0.12,0.16,3.0,6.0,3.0,0.0,50.0,2.0,1.0,0.0,0.0,0.06,-0.3,-0.3,137.0,156.0,87.8,2482.0,622.0,63.0,72.0,87.5,50.0,55.0,90.9,21.0,24.0,87.5,-0.1,4.0,13.0,4.0,1.0,14.0,150.0,6.0,6.0,1.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,129.0,11.0,16.0,6.0,145.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,8.0,2.67,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,7.0,0.0,4.0,10.0,40.0,6.0,52.0,24.0,46.2,16.0,31.0,5.0,6.0,0.0,0.0,6.0,2.0,9.0,0.0,193.0,5.0,45.0,124.0,38.0,3.0,187.0,1.0,1.0,100.0,1.0,0.0,127.0,658.0,348.0,10.0,4.0,0.0,127.0,122.0,96.1,4.0,4.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,38.0,5.0,3.0,62.5
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,28,1992,27.0,13.0,1320.0,6.0,4.0,0.0,0.0,2.0,0.0,0.41,0.27,0.68,0.41,0.68,4.8,4.8,5.4,0.33,0.36,0.69,0.33,0.69,14.7,36.0,18.0,2.0,50.0,2.45,1.23,0.17,0.33,0.13,1.2,1.2,492.0,640.0,76.9,7942.0,2500.0,283.0,329.0,86.0,151.0,195.0,77.4,44.0,79.0,55.7,-1.4,27.0,35.0,30.0,11.0,61.0,603.0,37.0,6.0,10.0,118.0,16.0,37.0,18.0,12.0,1.0,0.0,494.0,73.0,73.0,512.0,108.0,5.0,11.0,2.0,2.0,11.0,23.0,26.0,49.0,3.34,38.0,1.0,2.0,6.0,2.0,7.0,0.48,5.0,0.0,1.0,1.0,0.0,0.0,20.0,12.0,6.0,10.0,4.0,11.0,33.0,33.3,22.0,223.0,63.0,28.3,35.0,91.0,97.0,17.0,1.0,0.0,16.0,4.0,8.0,0.0,790.0,15.0,86.0,350.0,409.0,85.0,752.0,11.0,22.0,50.0,12.0,1.0,568.0,3022.0,1784.0,100.0,32.0,14.0,786.0,623.0,79.3,25.0,17.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,67.0,4.0,10.0,28.6
Bouna Sarr,sn SEN,DF,Marseille,28,1992,2.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.8,1.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.02,0.0,0.0,55.0,60.0,91.7,810.0,298.0,36.0,37.0,97.3,14.0,17.0,82.4,5.0,5.0,100.0,0.0,0.0,3.0,0.0,0.0,4.0,47.0,13.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,15.0,1.0,5.0,42.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,100.0,0.0,13.0,6.0,46.2,3.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,76.0,4.0,17.0,32.0,31.0,1.0,64.0,2.0,4.0,50.0,2.0,0.0,51.0,235.0,161.0,7.0,2.0,0.0,60.0,47.0,78.3,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,25.0
Sidy Sarr,sn SEN,MF,Nîmes,24,1996,9.0,6.0,463.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.07,0.1,0.17,0.07,0.17,5.1,9.0,1.0,1.0,11.1,1.75,0.19,0.0,0.0,0.04,-0.4,-0.4,176.0,216.0,81.5,3829.0,887.0,65.0,73.0,89.0,63.0,75.0,84.0,41.0,59.0,69.5,-0.5,3.0,14.0,3.0,0.0,16.0,208.0,8.0,6.0,1.0,39.0,18.0,0.0,0.0,0.0,0.0,0.0,127.0,32.0,57.0,154.0,31.0,13.0,2.0,1.0,0.0,6.0,3.0,2.0,6.0,1.17,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,5.0,0.0,1.0,11.0,9.1,10.0,71.0,21.0,29.6,25.0,39.0,7.0,3.0,1.0,0.0,2.0,4.0,12.0,0.0,264.0,10.0,77.0,157.0,47.0,7.0,255.0,5.0,5.0,100.0,5.0,0.0,173.0,749.0,381.0,9.0,1.0,0.0,195.0,166.0,85.1,4.0,3.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,53.0,24.0,10.0,70.6
Téji Savanier,fr FRA,MF,Montpellier,28,1991,27.0,26.0,2165.0,5.0,5.0,2.0,4.0,6.0,1.0,0.21,0.21,0.42,0.12,0.33,5.8,2.7,5.8,0.24,0.24,0.48,0.11,0.36,24.1,54.0,16.0,11.0,29.6,2.24,0.67,0.06,0.19,0.05,-0.8,0.3,875.0,1243.0,70.4,20029.0,6657.0,319.0,387.0,82.4,306.0,394.0,77.7,236.0,411.0,57.4,-0.8,64.0,129.0,28.0,7.0,136.0,1073.0,170.0,52.0,3.0,190.0,94.0,57.0,96.0,32.0,49.0,11.0,605.0,190.0,448.0,159.0,995.0,56.0,8.0,4.0,5.0,41.0,31.0,38.0,126.0,5.24,47.0,43.0,10.0,11.0,9.0,11.0,0.46,4.0,3.0,1.0,2.0,1.0,0.0,61.0,53.0,27.0,30.0,4.0,23.0,76.0,30.3,53.0,461.0,159.0,34.5,133.0,231.0,97.0,32.0,9.0,0.0,23.0,40.0,24.0,0.0,1584.0,37.0,296.0,860.0,555.0,46.0,1410.0,62.0,85.0,72.9,65.0,5.0,975.0,5417.0,2901.0,124.0,38.0,6.0,1079.0,960.0,89.0,40.0,54.0,0.0,58.0,65.0,1.0,1.0,2.0,0.0,267.0,26.0,21.0,55.3
Aurélien Scheidler,fr FRA,FW,Dijon,22,1998,10.0,3.0,342.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26,0.0,0.26,0.26,0.26,0.5,0.5,0.3,0.14,0.09,0.23,0.14,0.23,3.8,7.0,2.0,0.0,28.6,1.84,0.53,0.14,0.5,0.08,0.5,0.5,57.0,76.0,75.0,886.0,82.0,29.0,38.0,76.3,22.0,29.0,75.9,3.0,6.0,50.0,-0.3,4.0,0.0,2.0,0.0,2.0,67.0,9.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,16.0,8.0,7.0,52.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,1.58,4.0,0.0,0.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,42.0,4.0,9.5,1.0,20.0,21.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,113.0,6.0,10.0,68.0,45.0,8.0,104.0,1.0,4.0,25.0,1.0,0.0,63.0,289.0,102.0,6.0,4.0,0.0,172.0,81.0,47.1,6.0,6.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0,11.0,10.0,23.0,30.3
Morgan Schneiderlin,fr FRA,MF,Nice,30,1989,28.0,24.0,2197.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.04,0.04,0.0,0.04,0.7,0.7,1.1,0.03,0.05,0.07,0.03,0.07,24.4,11.0,4.0,0.0,36.4,0.45,0.16,0.0,0.0,0.06,-0.7,-0.7,1422.0,1614.0,88.1,26793.0,6736.0,580.0,631.0,91.9,615.0,660.0,93.2,188.0,263.0,71.5,-0.1,12.0,128.0,9.0,0.0,103.0,1565.0,49.0,48.0,0.0,191.0,63.0,7.0,1.0,0.0,0.0,0.0,1257.0,126.0,231.0,192.0,1335.0,52.0,0.0,9.0,3.0,20.0,20.0,10.0,27.0,1.11,24.0,0.0,1.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,53.0,38.0,24.0,25.0,4.0,15.0,49.0,30.6,34.0,420.0,122.0,29.0,148.0,235.0,37.0,39.0,13.0,0.0,26.0,36.0,60.0,0.0,1826.0,97.0,572.0,1167.0,213.0,18.0,1782.0,11.0,15.0,73.3,12.0,2.0,1235.0,5705.0,2713.0,79.0,21.0,1.0,1379.0,1335.0,96.8,11.0,6.0,1.0,43.0,10.0,0.0,0.0,0.0,0.0,233.0,42.0,28.0,60.0
Malik Sellouki,fr FRA,"FW,MF",Nice,20,2000,4.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,0.0,1.36,0.0,1.36,1.36,1.36,0.3,0.3,0.0,0.35,0.0,0.35,0.35,0.35,0.7,4.0,1.0,1.0,25.0,5.45,1.36,0.25,1.0,0.06,0.7,0.7,20.0,30.0,66.7,289.0,78.0,12.0,12.0,100.0,7.0,11.0,63.6,1.0,5.0,20.0,0.0,0.0,3.0,0.0,0.0,3.0,28.0,2.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,19.0,5.0,6.0,22.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,5.0,26.3,2.0,6.0,11.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,52.0,0.0,3.0,19.0,35.0,3.0,49.0,3.0,7.0,42.9,4.0,1.0,39.0,130.0,81.0,4.0,3.0,0.0,47.0,42.0,89.4,8.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Matz Sels,be BEL,GK,Strasbourg,28,1992,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,175.0,62.9,4152.0,3081.0,18.0,18.0,100.0,34.0,34.0,100.0,57.0,122.0,46.7,0.0,0.0,2.0,1.0,0.0,0.0,109.0,66.0,16.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,103.0,13.0,130.0,0.0,0.0,23.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,188.0,170.0,188.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,74.0,397.0,228.0,0.0,0.0,0.0,68.0,67.0,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
Jean Seri,ci CIV,MF,Bordeaux,29,1991,12.0,9.0,707.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.02,0.06,0.08,0.02,0.08,7.9,4.0,0.0,2.0,0.0,0.51,0.0,0.0,0.0,0.03,-0.1,-0.1,456.0,518.0,88.0,9396.0,1830.0,157.0,170.0,92.4,210.0,228.0,92.1,82.0,107.0,76.6,-0.5,5.0,33.0,4.0,2.0,28.0,498.0,20.0,20.0,1.0,90.0,17.0,4.0,0.0,0.0,0.0,0.0,420.0,47.0,51.0,53.0,443.0,13.0,0.0,1.0,1.0,7.0,14.0,7.0,13.0,1.65,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,6.0,11.0,3.0,9.0,21.0,42.9,12.0,170.0,53.0,31.2,49.0,105.0,16.0,9.0,2.0,0.0,7.0,8.0,14.0,0.0,595.0,22.0,152.0,395.0,78.0,5.0,578.0,8.0,10.0,80.0,8.0,0.0,429.0,1869.0,897.0,32.0,5.0,1.0,452.0,428.0,94.7,7.0,9.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,85.0,9.0,10.0,47.4
Mahame Siby,ml MLI,"MF,FW",Strasbourg,24,1996,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,112.0,33.0,7.0,7.0,100.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,8.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,20.0,2.0,1.0,0.0,15.0,12.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,18,2002,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,12.0,12.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,8.0,2.0,25.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,8.0,1.0,0.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,25.0
Djibril Sidibé,fr FRA,DF,Monaco,28,1992,30.0,21.0,1980.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,2.5,0.01,0.11,0.12,0.01,0.12,22.0,4.0,0.0,3.0,0.0,0.18,0.0,0.0,0.0,0.03,-0.1,-0.1,1522.0,1826.0,83.4,29458.0,10342.0,533.0,596.0,89.4,786.0,886.0,88.7,179.0,300.0,59.7,-0.5,25.0,116.0,27.0,9.0,133.0,1503.0,323.0,79.0,7.0,149.0,49.0,40.0,33.0,18.0,13.0,0.0,1272.0,229.0,325.0,211.0,1344.0,44.0,211.0,3.0,5.0,24.0,41.0,27.0,54.0,2.45,35.0,16.0,0.0,0.0,1.0,4.0,0.18,2.0,2.0,0.0,0.0,0.0,0.0,63.0,36.0,31.0,26.0,6.0,32.0,50.0,64.0,18.0,237.0,92.0,38.8,101.0,102.0,34.0,30.0,5.0,0.0,25.0,46.0,63.0,2.0,2040.0,82.0,586.0,1216.0,396.0,6.0,1726.0,10.0,16.0,62.5,11.0,0.0,1253.0,7063.0,4187.0,113.0,32.0,1.0,1322.0,1269.0,96.0,7.0,12.0,0.0,32.0,21.0,2.0,0.0,1.0,0.0,223.0,30.0,22.0,57.7
